room_type,neighbourhood,minimum_nights,calculated_host_listings_count,availability_365,price
1,64,3,1,119,300
1,28,7,1,0,235
1,23,5,1,32,200
1,12,4,3,11,125
0,7,4,1,278,90
0,6,2,3,322,55
1,5,4,1,0,200
0,19,30,1,0,70
0,2,28,1,22,700
1,12,28,2,200,146
0,49,3,1,0,75
0,30,1,1,0,60
0,2,5,3,40,42
0,19,2,2,98,96
1,3,14,1,0,95
1,25,1,1,0,180
0,2,4,8,340,75
1,88,3,1,2,99
1,54,2,2,293,65
0,6,3,1,0,100
1,49,2,1,3,140
0,19,60,1,147,60
0,2,2,1,1,60
0,12,3,1,0,120
1,4,1,1,0,90
1,15,2,1,92,135
1,43,6,1,310,208
1,1,2,4,0,159
0,49,1,1,0,50
1,52,3,1,0,174
1,12,14,1,0,95
0,90,30,2,0,35
0,6,6,1,0,45
0,24,10,2,0,65
0,0,1,1,97,35
1,14,2,1,0,200
0,54,2,2,191,53
0,67,2,1,0,29
0,12,2,2,0,80
1,35,2,3,180,170
1,13,2,1,3,150
0,6,1,4,0,165
0,6,1,3,295,79
1,28,14,3,344,250
0,8,3,1,0,60
0,74,1,1,0,85
1,15,3,5,278,245
1,12,5,1,0,125
0,16,2,1,365,152
1,56,14,1,0,83
0,6,3,3,81,46
0,21,5,1,187,65
1,2,2,1,14,125
1,28,2,1,0,145
1,8,30,16,358,159
1,2,30,1,157,150
0,2,30,103,0,31
0,4,3,4,0,70
2,8,2,1,0,70
0,4,1,10,365,72
0,81,30,37,0,33
0,8,2,3,0,74
1,6,4,2,274,150
0,8,2,1,58,100
1,7,3,1,160,320
1,12,3,1,0,150
1,38,4,1,251,225
0,12,1,1,0,50
0,2,20,1,273,40
1,38,2,1,56,350
1,9,4,3,341,500
0,6,30,27,339,42
1,6,4,1,333,250
1,28,14,1,358,590
1,46,2,7,10,128
1,25,2,1,259,190
0,12,4,1,0,120
1,1,3,1,51,350
0,120,2,1,118,50
2,110,4,7,68,30
0,25,2,2,90,200
0,19,1,7,0,285
0,21,30,1,179,67
1,102,30,1,346,175
1,7,2,1,70,160
0,88,1,3,315,37
1,6,4,1,0,110
1,186,4,1,358,105
1,12,10,1,0,300
0,21,1,1,0,43
2,162,2,6,356,40
0,7,1,30,365,199
2,63,4,5,334,33
1,1,2,1,0,150
1,12,2,1,0,200
0,46,3,1,365,99
1,21,2,1,54,87
0,4,2,2,5,66
1,8,2,1,0,650
1,12,1,1,336,200
1,20,3,1,0,150
1,163,30,2,130,180
0,147,4,3,89,90
0,12,4,1,220,70
1,12,2,1,298,299
0,21,2,1,310,125
1,28,2,1,0,180
0,111,3,1,53,60
1,28,2,1,0,135
1,56,1,3,89,135
1,12,3,1,85,240
0,23,10,1,0,58
0,2,2,1,3,67
0,31,1,1,0,37
0,21,7,1,0,30
0,3,1,1,189,97
1,33,4,3,333,180
1,7,4,1,80,200
1,111,1,1,177,120
0,56,7,3,338,60
0,24,2,1,52,50
1,12,2,1,65,245
1,2,120,2,139,165
0,8,3,3,253,123
0,169,2,1,342,70
1,2,30,1,249,135
1,14,110,19,332,89
1,6,1,1,3,69
1,0,3,1,0,100
1,14,90,1,365,450
0,2,1,1,0,89
1,28,2,1,11,160
0,63,2,3,332,125
0,11,1,2,243,130
0,84,1,1,16,29
1,15,3,1,0,100
0,6,7,2,0,49
1,25,2,1,312,350
0,17,2,2,0,65
0,30,2,1,359,35
1,20,2,1,0,75
0,20,1,1,0,75
1,6,2,1,59,155
1,15,3,9,46,88
1,21,7,1,0,129
1,21,1,1,0,105
0,12,1,2,365,190
0,22,7,1,0,56
1,8,30,11,364,1000
0,21,2,2,164,60
1,12,3,1,128,245
0,23,10,1,0,40
1,19,3,1,180,850
1,77,30,232,310,269
0,12,7,1,0,50
0,8,1,1,293,100
0,12,1,1,0,65
0,43,1,1,90,145
0,2,3,1,87,159
1,123,2,1,264,134
0,129,2,1,0,45
1,79,7,1,0,180
0,147,2,2,253,79
0,20,1,1,0,50
1,56,2,1,0,125
1,28,30,33,217,206
0,2,3,1,0,70
0,29,3,1,189,85
0,8,1,1,0,95
2,13,2,5,32,25
0,21,20,5,346,36
0,51,1,1,0,60
1,71,30,232,35,316
0,4,3,2,90,79
0,2,1,1,270,95
1,2,2,3,0,199
1,6,5,1,0,145
1,30,2,1,81,115
0,56,40,1,207,69
1,83,2,2,141,135
1,19,4,1,351,165
1,34,2,1,261,299
1,2,5,1,89,355
1,14,1,6,364,6800
0,24,1,5,199,70
1,52,1,1,0,190
1,3,1,2,323,175
1,8,2,2,262,245
0,12,2,4,43,65
0,15,3,1,89,75
1,12,5,1,349,220
0,21,30,1,5,40
1,8,2,1,35,225
1,68,1,2,0,259
1,30,1,1,75,160
0,6,3,4,161,65
0,6,14,1,0,33
0,37,2,2,0,185
0,30,1,3,33,52
1,19,3,1,4,145
1,123,4,1,0,120
0,0,1,11,7,45
0,12,30,3,310,87
0,12,1,1,89,115
1,8,59,1,0,145
1,12,2,1,0,160
0,7,30,47,316,53
1,18,1,1,35,120
1,7,3,2,125,289
0,6,1,1,364,85
1,164,4,1,157,145
0,0,14,1,0,35
1,7,2,1,294,898
1,1,29,1,165,190
1,6,5,1,0,105
0,12,1,1,0,35
1,17,7,1,8,375
1,8,2,1,0,300
0,30,2,1,122,88
1,20,3,1,0,95
1,15,2,1,0,70
1,10,2,1,0,111
1,7,3,1,167,244
1,9,2,1,0,250
1,47,7,5,365,265
1,33,7,1,0,175
1,6,3,1,66,140
0,12,3,2,117,64
0,37,1,8,84,50
0,30,2,1,26,60
0,4,2,2,32,65
1,19,1,1,78,142
0,49,2,5,360,60
1,8,15,1,39,250
0,8,3,1,10,89
0,39,1,1,0,46
0,20,30,10,341,65
1,77,30,87,262,210
0,51,2,1,321,79
0,20,1,1,0,50
1,2,2,1,199,132
1,2,3,3,49,87
0,19,5,2,8,90
1,28,2,1,287,450
1,52,1,1,2,210
1,43,2,1,0,175
0,155,2,1,233,35
1,30,7,1,0,110
1,23,6,1,0,145
1,43,5,1,131,325
0,75,3,4,337,65
1,19,90,232,322,281
0,6,3,1,294,60
1,14,2,1,101,225
0,44,2,2,0,65
1,20,30,52,330,149
0,6,2,7,330,65
1,37,2,3,102,72
1,124,180,1,365,129
0,19,2,1,1,89
0,84,28,4,326,35
0,2,7,1,0,47
1,19,3,1,111,170
0,21,3,1,85,60
0,12,2,2,1,95
1,8,30,8,283,125
0,34,1,8,365,149
1,4,29,1,35,110
0,12,3,1,0,50
1,4,3,1,0,140
0,25,1,2,0,88
1,71,1,1,0,2000
1,14,2,1,225,249
1,11,1,1,0,156
0,56,1,1,0,100
1,3,5,1,317,135
1,13,1,1,14,155
1,28,2,1,40,160
0,6,1,3,343,43
0,6,1,1,345,58
1,13,3,1,0,350
1,56,2,1,0,80
0,14,3,1,104,179
1,71,30,232,147,278
2,26,2,1,365,39
0,4,1,1,0,67
1,21,4,2,0,82
1,26,30,52,365,87
1,12,30,6,205,220
1,12,1,1,0,180
0,12,14,6,343,120
2,8,3,1,0,53
1,8,30,96,313,135
1,19,7,1,7,160
1,38,30,21,339,165
1,1,3,1,0,1000
0,10,5,2,0,99
0,35,3,1,90,75
1,14,5,1,0,250
1,34,5,2,54,150
0,19,7,1,227,88
0,19,30,8,310,62
0,6,2,3,320,52
1,56,3,1,0,75
1,10,3,1,345,120
1,8,6,1,0,120
0,2,3,1,0,38
1,12,2,1,152,175
1,23,4,1,0,175
0,21,2,2,48,60
0,6,5,1,0,50
0,12,1,3,326,109
0,28,1,1,19,65
0,4,1,1,0,80
2,111,3,4,50,40
1,20,7,1,0,200
0,77,3,1,0,89
1,46,3,3,348,125
0,28,2,6,351,540
1,12,2,1,0,165
0,46,1,4,8,70
0,22,27,2,0,50
0,9,2,1,34,120
1,113,3,1,0,195
0,20,2,1,2,110
1,38,30,1,91,150
0,15,1,1,177,150
1,1,90,2,330,159
0,12,1,1,0,120
1,71,29,327,346,219
1,28,2,1,3,153
0,15,7,2,0,974
1,38,5,1,0,119
1,139,1,1,364,199
0,4,2,1,0,90
1,28,4,1,0,145
1,79,7,1,1,150
2,67,7,6,365,25
2,12,1,2,362,37
1,1,2,13,263,198
0,28,2,6,343,990
1,13,1,1,12,200
1,64,2,1,0,129
0,143,1,3,86,35
0,23,1,2,0,95
0,103,2,1,266,70
0,12,5,1,20,55
1,2,3,1,0,78
1,12,1,3,1,300
1,16,1,1,0,200
1,20,3,1,328,175
0,6,4,3,0,55
0,21,1,4,351,51
1,11,1,1,0,150
0,6,1,1,0,55
0,144,2,1,211,39
0,56,2,1,0,50
1,12,2,1,0,250
1,8,3,2,24,275
0,142,15,2,24,38
1,11,3,1,262,205
1,12,2,1,188,165
1,21,3,1,0,200
1,140,3,1,330,189
1,2,2,1,0,130
0,109,1,1,365,200
1,12,4,1,0,165
0,1,3,1,0,95
2,21,30,14,364,45
0,84,6,2,207,42
0,43,7,13,358,169
0,83,2,5,126,37
0,21,20,1,24,35
1,6,2,1,278,400
0,12,1,4,244,350
0,34,1,17,364,129
1,1,2,1,0,150
1,28,2,1,3,190
1,1,2,3,0,100
0,103,3,2,80,45
0,8,3,1,5,160
1,1,29,96,291,254
2,140,2,1,169,32
1,8,30,8,89,115
1,7,1,1,0,160
0,6,2,4,236,40
0,6,2,1,0,55
0,2,10,1,0,39
0,20,4,1,0,95
0,54,3,5,365,69
0,2,14,2,184,75
1,39,2,1,13,105
1,14,2,1,125,199
1,1,3,1,13,394
1,54,2,1,248,150
1,12,30,4,323,100
1,11,2,1,19,250
0,7,7,1,0,119
0,6,2,1,47,80
1,28,3,1,5,130
1,43,2,1,294,420
1,103,2,1,321,235
1,1,30,121,286,190
0,98,5,4,321,42
0,209,1,2,123,28
0,8,1,1,7,60
0,12,1,1,65,95
1,33,4,1,0,150
1,77,30,232,299,314
0,7,7,47,329,80
1,73,2,2,65,119
1,19,1,1,0,230
1,1,30,14,338,300
1,8,1,1,0,116
0,9,1,1,0,75
0,21,4,1,0,65
1,20,3,28,84,199
0,25,4,1,0,80
1,13,2,1,185,125
0,6,3,1,0,40
1,20,3,1,0,125
0,6,3,4,343,90
1,17,3,1,0,239
0,56,30,103,238,57
1,15,2,1,293,125
1,8,4,1,0,180
1,30,3,1,0,75
0,2,2,1,0,55
0,152,1,3,180,92
1,15,2,3,182,165
1,8,30,1,188,150
1,88,2,1,77,120
0,9,1,1,0,60
1,16,2,2,268,300
1,12,2,2,351,400
1,6,3,1,358,100
1,21,2,1,17,249
1,14,30,39,311,200
1,12,3,1,0,72
1,12,7,1,2,102
0,46,1,6,85,70
1,1,3,49,204,699
1,46,2,1,12,54
1,8,5,1,0,150
0,8,5,2,134,120
0,12,3,1,0,60
0,6,2,1,0,45
1,43,30,121,186,239
0,22,1,5,70,54
1,11,3,1,6,225
0,6,1,1,0,40
1,12,7,1,0,230
1,49,2,2,330,125
1,33,3,2,0,140
1,152,30,2,365,200
0,12,1,1,0,180
1,16,2,2,7,165
1,15,4,1,96,275
0,25,1,2,351,100
0,1,1,5,342,365
1,21,2,1,5,119
1,73,2,1,276,110
0,12,2,2,0,184
0,2,3,3,301,75
0,49,1,8,320,60
0,16,2,2,283,49
1,65,1,1,309,77
0,21,1,1,14,39
1,1,1,9,339,299
0,2,1,1,0,46
0,2,7,1,0,54
0,12,3,2,91,69
1,36,6,1,85,400
1,6,3,1,0,209
0,9,30,1,281,110
0,6,1,1,0,105
0,2,1,9,150,85
1,6,6,1,0,67
0,2,7,6,22,70
1,22,2,1,0,80
1,2,1,1,322,320
1,53,60,1,37,120
1,38,2,1,0,118
0,147,2,5,0,49
1,16,5,1,0,129
1,2,4,1,42,400
1,50,3,1,101,450
1,7,30,39,337,180
1,3,1,1,300,175
1,15,4,1,286,127
0,6,3,1,0,63
1,6,2,1,237,180
0,7,1,2,0,90
0,12,2,1,95,72
1,17,3,2,3,128
1,12,90,1,129,125
0,8,15,12,153,70
1,2,6,2,9,65
0,21,2,3,33,70
0,8,1,1,0,92
1,43,2,327,331,231
1,21,5,1,0,50
0,124,1,7,179,56
1,8,1,1,0,125
0,26,14,1,0,56
0,111,1,8,0,40
0,21,4,1,35,70
0,6,2,2,173,250
1,27,4,1,7,285
1,15,2,2,0,145
0,14,1,1,0,200
0,2,2,1,183,72
1,28,7,1,0,160
0,21,3,1,0,50
0,49,1,1,89,105
0,15,6,3,0,75
0,7,1,30,169,107
1,7,1,1,20,149
0,19,1,7,23,60
1,115,1,1,311,60
1,12,1,1,0,150
0,6,1,2,338,35
0,15,2,2,20,100
2,30,3,1,178,120
0,37,1,6,126,65
0,12,5,1,53,55
1,2,2,1,0,87
0,2,5,6,11,52
1,1,30,4,365,275
1,0,7,1,0,85
0,20,4,1,365,200
0,12,2,1,0,79
1,6,1,9,7,139
1,54,3,1,170,125
0,22,1,1,333,72
1,23,1,1,36,120
0,20,2,3,232,50
0,45,1,2,0,45
1,33,3,1,0,100
1,28,30,49,364,160
2,95,1,2,364,45
0,30,2,1,0,45
1,68,5,1,0,130
1,45,15,1,0,75
0,1,3,1,338,300
1,28,30,87,365,179
0,21,2,1,19,55
1,2,2,2,198,300
1,21,3,1,0,150
0,39,30,103,241,29
1,8,30,87,354,267
0,21,5,1,0,35
0,84,3,3,90,60
0,23,5,1,0,80
1,28,4,1,0,125
0,21,2,1,20,69
0,61,1,1,88,50
0,103,1,7,96,79
1,2,1,1,0,115
0,9,25,5,38,73
0,30,2,1,5,65
1,19,30,1,55,207
0,95,2,1,310,70
0,88,1,1,338,40
0,22,2,1,3,50
1,16,3,2,0,125
1,12,3,1,111,200
0,56,2,1,0,150
0,15,1,1,0,75
1,43,2,327,350,227
1,77,30,232,284,276
0,30,4,1,66,77
0,29,1,1,0,70
0,21,5,3,0,35
0,54,1,1,343,59
1,20,4,1,348,400
1,12,5,1,284,250
1,16,7,1,0,139
0,19,364,1,90,149
1,56,1,1,0,125
1,81,1,6,249,120
1,19,4,1,0,100
1,95,1,1,0,125
1,39,2,1,27,65
0,39,2,1,57,90
1,53,31,5,221,90
1,12,2,1,0,117
1,7,3,3,181,200
1,54,2,2,337,80
1,11,4,1,10,180
0,3,2,1,35,150
1,19,4,1,0,110
1,20,2,1,0,125
1,8,2,1,1,175
1,64,3,1,0,195
0,10,5,1,0,65
1,71,30,232,337,353
0,8,5,1,0,50
0,1,1,11,178,329
1,172,3,1,121,109
2,7,1,7,357,69
0,68,1,1,276,109
0,12,3,2,180,99
0,21,1,1,167,45
1,6,5,1,0,160
0,28,1,1,43,65
1,2,4,2,284,275
0,39,1,2,341,65
1,53,7,1,0,999
1,25,1,10,341,299
1,7,3,1,68,209
0,56,2,1,364,77
1,45,5,1,0,79
0,18,2,1,36,100
1,19,3,1,0,325
1,7,2,1,0,125
0,114,3,2,365,100
1,25,2,1,172,285
0,30,1,1,0,51
1,6,2,1,0,75
1,16,1,1,0,175
1,31,1,2,340,120
0,25,4,1,8,64
0,4,3,1,0,69
0,101,3,1,0,150
0,83,1,3,362,75
0,56,1,1,0,69
1,12,2,1,88,225
1,24,5,1,156,200
1,38,13,1,0,150
0,6,2,2,77,44
0,20,2,3,171,45
0,53,1,2,71,110
0,83,1,2,355,77
1,21,2,1,0,120
0,26,1,1,0,120
1,43,30,96,335,155
1,11,29,1,12,115
1,68,1,1,0,350
1,24,2,1,0,115
1,24,3,1,237,399
1,23,2,2,0,220
0,1,2,1,177,260
0,141,2,1,0,29
0,56,30,1,137,38
0,6,3,1,0,40
0,14,2,1,0,155
1,23,4,1,56,200
1,17,5,1,0,138
1,8,30,33,364,200
0,3,2,1,20,90
0,12,1,1,0,43
1,4,2,1,0,150
1,14,30,87,364,280
1,45,2,6,358,195
1,64,5,1,76,399
1,6,2,1,0,150
1,11,2,1,250,225
1,28,4,1,0,128
0,12,10,1,0,80
0,70,1,3,364,40
0,2,6,1,0,125
1,28,14,1,25,400
0,197,2,2,316,49
1,29,1,12,20,2103
1,1,2,1,171,235
0,62,1,1,0,85
1,6,7,1,68,120
0,141,1,1,153,45
1,1,30,96,365,160
1,1,2,2,268,1100
1,76,2,1,14,121
1,1,4,1,255,349
0,12,1,1,0,60
1,2,5,1,0,125
1,2,2,2,157,150
0,7,3,6,179,99
1,2,1,1,84,200
0,21,3,1,0,75
0,23,2,1,76,150
0,21,3,2,364,65
1,6,1,1,69,200
0,37,7,12,251,40
1,28,31,33,345,250
1,11,3,1,83,325
1,33,2,1,73,199
1,2,2,1,0,100
1,16,4,1,37,100
1,7,3,1,0,189
1,14,3,1,128,360
1,19,2,1,0,125
1,79,30,1,337,185
1,120,1,4,44,600
0,37,1,3,83,50
1,0,7,1,0,175
0,6,1,1,55,59
0,113,75,3,0,100
0,4,1,1,81,50
1,2,5,1,89,175
1,6,2,2,231,150
0,20,1,2,138,61
0,19,2,1,3,124
1,38,5,1,0,126
0,4,1,2,345,80
0,12,1,1,0,100
1,2,1,1,0,100
0,28,1,1,148,250
1,1,7,1,0,175
1,19,30,1,0,99
1,43,30,96,312,170
0,20,17,1,0,45
1,21,30,2,280,99
1,28,2,1,0,175
0,90,2,1,0,50
1,11,30,232,280,334
0,34,1,17,362,129
1,6,1,2,0,100
1,4,2,1,0,300
1,14,6,1,0,145
0,74,2,1,158,80
0,12,5,1,0,68
0,3,30,11,317,95
0,83,2,1,3,40
0,23,1,3,0,150
0,71,2,1,31,180
0,56,1,1,0,55
1,11,4,1,0,200
0,43,1,2,0,102
1,100,3,1,126,90
0,12,1,1,32,90
2,65,2,2,0,70
1,7,35,1,58,200
1,15,2,1,0,100
0,5,1,2,180,120
1,68,3,1,0,150
0,2,90,1,365,55
0,129,4,6,150,55
0,46,1,1,67,70
1,28,1,1,0,110
0,22,30,1,0,93
0,17,1,2,85,60
1,203,2,2,229,75
0,21,1,1,341,80
0,15,30,1,1,60
0,41,1,2,0,50
1,19,1,1,245,215
1,5,5,1,0,350
1,12,14,1,312,180
1,8,4,1,0,190
0,20,1,1,0,100
0,27,30,1,96,70
1,2,2,1,258,140
1,33,6,1,14,147
0,6,2,3,338,62
0,12,1,4,0,70
0,72,1,3,188,50
1,12,4,1,0,129
0,133,3,1,81,75
0,37,1,1,362,38
1,43,2,327,276,376
1,12,2,1,0,190
0,32,1,2,0,115
0,68,4,3,249,115
0,4,1,1,0,80
1,30,5,1,0,125
1,14,30,1,42,124
1,9,2,1,0,200
1,29,3,1,226,295
1,6,5,3,267,170
0,55,1,1,323,47
0,45,1,3,273,150
2,25,1,1,0,38
0,99,2,2,350,75
0,8,1,1,0,50
1,12,4,2,86,99
1,8,30,1,0,125
0,30,1,2,314,80
1,7,30,31,332,107
1,1,2,1,0,200
1,21,3,1,0,89
0,6,3,2,0,60
0,12,5,1,0,66
1,53,1,1,23,202
1,7,1,1,90,320
1,22,7,1,20,95
1,7,5,3,40,120
1,44,5,1,0,139
1,2,24,1,60,105
0,1,5,1,0,80
1,12,2,1,92,150
1,15,5,3,0,120
0,8,1,1,0,120
1,2,2,1,37,183
0,54,4,4,87,44
0,28,3,1,316,140
0,28,1,1,0,50
1,11,2,1,0,325
1,43,2,327,354,221
1,7,30,121,352,239
0,2,2,4,5,110
1,23,1,1,0,180
1,3,2,1,81,143
1,7,2,1,0,350
0,43,2,2,58,120
1,20,7,1,0,195
0,6,1,1,0,40
0,1,1,11,177,299
1,85,1,1,8,35
1,1,2,1,167,275
0,2,2,1,260,140
0,12,3,1,0,45
0,4,30,9,333,50
0,129,3,9,359,69
1,123,1,1,207,450
0,23,9,1,0,79
1,12,7,1,7,135
1,14,2,1,353,1000
1,6,3,2,214,132
1,13,3,1,0,95
1,28,4,1,0,175
1,7,10,1,280,169
0,6,1,1,0,50
0,34,30,3,365,70
0,15,2,3,0,60
1,19,2,1,0,250
0,15,2,1,189,60
0,7,4,1,57,69
0,37,1,6,7,35
1,7,30,12,251,99
0,28,10,1,40,149
1,14,2,1,259,180
2,162,1,6,361,37
0,6,2,3,0,45
1,79,7,1,0,105
0,25,1,9,279,54
1,52,1,1,271,183
1,8,30,1,311,120
1,20,7,1,16,200
1,19,5,1,0,120
0,28,9,1,0,80
1,76,2,2,0,45
0,15,1,3,290,99
1,15,3,1,2,90
0,76,2,1,0,40
1,30,1,5,334,140
2,39,3,12,359,30
1,14,3,1,0,175
0,30,7,6,310,39
1,31,30,1,333,79
0,110,4,7,346,35
1,56,3,1,251,90
1,12,5,1,0,275
0,141,30,1,303,26
1,7,15,1,179,199
0,37,1,4,56,48
1,1,29,96,243,204
0,25,3,1,0,90
1,1,1,1,0,300
1,143,2,1,311,250
1,70,1,1,89,150
0,2,5,1,0,53
1,14,5,1,0,400
0,19,4,1,0,110
0,23,7,1,0,55
0,6,1,1,138,75
1,23,2,2,6,175
0,8,4,1,0,120
1,12,2,1,0,250
0,29,1,1,65,40
1,12,4,2,17,146
0,8,5,1,0,60
0,21,30,3,246,46
0,2,1,2,172,62
1,44,2,1,0,120
0,4,2,1,123,75
1,2,7,1,285,195
1,6,6,1,35,90
1,35,3,1,339,110
0,56,1,1,0,30
1,13,2,1,29,165
0,21,30,17,365,50
0,21,4,2,8,49
1,12,2,2,23,199
1,52,3,1,0,195
0,8,1,1,0,124
1,16,2,2,328,995
0,21,1,1,0,80
0,56,2,1,56,54
0,2,1,2,195,45
0,126,1,2,169,40
0,7,4,3,0,115
1,21,14,1,0,60
1,90,1,1,356,200
0,21,2,1,0,55
0,76,2,4,315,70
0,6,4,1,0,43
1,106,2,2,69,275
1,19,30,232,265,302
0,216,1,2,0,25
1,5,29,327,339,200
0,12,30,1,296,100
0,21,2,3,358,70
0,2,3,1,0,90
0,2,5,3,324,80
0,14,4,1,0,120
0,37,1,4,0,38
1,39,30,1,250,100
1,20,1,1,0,143
1,54,2,4,29,135
1,12,4,1,0,195
1,52,2,1,0,395
0,6,1,2,99,55
0,28,4,1,0,70
0,25,1,1,0,50
1,27,3,1,365,385
0,68,2,3,149,150
0,12,2,1,3,60
1,1,1,1,0,295
1,8,2,1,0,250
1,6,30,5,334,68
1,54,1,4,194,165
0,8,1,1,0,92
0,12,2,1,0,80
1,12,5,1,60,450
1,11,2,1,0,250
1,53,7,1,43,150
1,4,1,1,325,450
0,141,1,1,0,65
0,46,2,1,0,55
0,92,3,1,326,60
0,18,5,1,0,75
1,15,2,1,0,73
0,101,14,2,63,71
0,1,5,1,6,300
0,56,2,1,24,50
1,63,14,1,0,100
1,71,30,1,363,200
0,64,4,1,38,95
0,2,1,5,309,179
1,6,2,1,0,300
1,8,1,1,0,185
0,23,2,1,365,99
0,12,4,1,0,50
1,8,30,25,274,260
0,16,3,2,42,100
1,19,2,4,307,275
0,39,3,4,365,72
1,7,6,1,3,179
1,12,3,1,0,250
0,158,2,3,306,37
1,2,20,1,0,125
0,21,1,1,1,35
0,81,1,5,71,50
1,12,7,3,0,49
0,2,2,1,0,60
0,103,1,3,83,51
0,60,1,2,42,85
1,7,4,1,0,400
0,45,1,1,31,100
1,14,3,1,48,288
1,12,1,1,165,215
1,7,30,8,294,399
1,15,30,1,108,120
0,21,1,1,0,65
1,25,3,1,83,125
0,33,2,1,0,50
0,69,2,4,227,49
1,19,1,1,0,100
0,28,1,4,18,80
0,6,1,1,0,41
1,1,30,121,351,239
0,2,3,1,0,29
2,156,14,4,139,20
1,70,2,2,273,124
0,2,1,3,310,60
0,11,1,2,0,115
1,32,1,1,0,160
1,6,3,1,0,200
0,21,7,2,89,50
2,68,3,2,0,70
1,43,2,1,8,160
1,19,4,1,1,120
1,7,30,39,281,185
0,9,1,2,43,110
0,8,1,1,0,53
0,6,2,1,0,35
1,3,2,2,37,125
0,7,1,3,157,99
1,26,30,23,363,150
0,4,1,1,0,85
1,8,12,1,289,145
0,192,4,3,171,40
1,15,1,1,0,289
1,32,3,1,22,300
0,79,1,1,90,150
0,6,1,1,45,100
0,10,14,2,101,79
1,14,1,1,0,1495
0,6,7,1,0,50
1,19,3,1,0,133
1,19,30,1,3,73
0,21,3,2,150,99
0,87,1,1,347,50
1,54,3,1,0,100
1,14,3,4,220,299
1,30,3,3,0,350
2,12,1,1,0,60
0,27,1,1,0,150
0,37,1,2,179,89
0,21,2,2,157,55
0,30,2,2,136,60
1,6,1,1,5,200
2,7,1,3,212,69
1,43,4,1,108,200
0,23,1,1,2,79
0,160,1,1,90,69
0,2,1,3,336,60
0,29,1,1,0,65
1,19,2,1,210,299
1,7,1,1,163,350
0,22,1,1,334,62
2,7,1,6,362,70
1,26,1,1,225,280
0,14,2,1,0,89
0,21,1,1,179,60
0,2,5,1,24,55
0,8,30,32,325,60
0,8,4,2,0,119
0,6,3,1,0,90
0,12,2,3,15,59
1,7,3,1,1,170
0,30,20,1,0,28
0,76,7,2,58,39
0,21,5,1,0,37
1,7,29,327,324,189
1,12,90,1,3,100
1,20,2,1,0,133
1,1,30,1,139,585
0,86,4,8,315,32
0,2,30,7,364,88
0,19,5,2,21,90
0,21,1,2,169,55
1,2,30,2,211,115
0,21,30,14,364,64
0,19,1,1,9,67
0,198,1,1,0,50
1,23,2,3,0,195
1,7,3,1,54,425
1,28,30,29,341,118
1,79,2,2,15,180
0,1,1,7,52,150
1,71,30,232,239,240
1,6,3,1,316,125
1,12,15,1,85,105
1,2,1,3,316,94
1,6,2,1,57,125
1,1,5,1,0,247
1,1,200,1,140,110
1,6,2,1,0,150
1,113,3,1,88,150
1,79,2,1,0,400
1,19,1,1,324,129
1,15,2,1,224,300
1,20,1,1,316,200
1,4,2,1,8,100
0,6,5,1,21,55
0,2,1,1,0,36
0,29,2,1,0,75
1,113,2,1,29,250
0,24,12,1,0,50
1,123,10,1,0,150
1,24,1,1,0,100
1,14,30,121,184,109
1,64,1,1,0,250
0,2,10,3,345,62
0,21,2,2,0,75
0,12,2,2,114,114
1,6,3,1,1,130
1,8,6,1,92,350
1,3,3,2,0,43
0,21,2,2,0,37
1,45,5,1,0,130
2,56,5,3,83,55
0,69,2,4,306,39
1,3,2,1,0,110
1,49,1,1,46,85
1,6,30,3,310,76
1,30,29,1,205,110
1,27,30,1,154,180
1,19,2,1,0,425
0,21,14,1,67,80
1,21,30,1,202,120
0,1,20,1,8,70
1,40,2,2,235,189
0,215,2,1,0,41
1,19,3,1,0,174
1,12,3,1,0,189
1,19,3,1,63,160
0,21,5,4,350,61
0,50,21,1,0,160
1,12,2,1,307,500
1,11,2,1,0,220
0,21,2,1,255,70
1,133,5,1,55,69
0,81,1,1,89,70
1,2,2,1,63,150
1,17,2,1,314,145
0,20,2,1,0,70
0,12,7,1,235,120
1,29,30,3,37,158
1,41,1,1,319,125
1,43,2,1,1,165
1,11,3,1,0,100
1,1,30,11,365,2000
1,15,3,1,265,298
0,8,4,1,341,100
1,126,2,3,293,144
0,173,1,5,179,60
1,8,1,1,0,900
1,12,10,1,0,100
0,6,1,2,197,70
1,26,3,1,180,300
0,82,1,4,4,57
0,54,3,2,0,150
1,16,2,1,246,160
1,56,3,1,0,99
0,19,1,2,0,65
1,29,5,1,188,225
0,21,3,3,171,50
0,85,5,5,365,55
0,25,1,8,321,89
0,21,2,10,356,60
0,30,2,1,134,50
1,1,30,121,345,369
1,18,1,1,0,95
0,3,1,2,135,45
0,12,1,1,55,75
1,20,2,1,0,115
0,39,30,103,245,38
1,6,30,3,319,110
0,34,2,1,0,63
1,13,3,1,78,225
1,43,1,8,321,219
0,103,1,5,139,33
0,79,2,3,0,70
0,30,7,1,365,100
0,86,1,2,362,65
1,28,31,33,327,350
0,7,1,30,155,199
0,39,1,5,76,85
1,2,1,2,0,150
0,5,1,1,0,170
0,19,2,1,33,115
1,30,4,1,51,90
0,22,7,1,0,64
1,23,1,1,0,200
1,28,1,1,0,95
0,6,3,1,0,31
1,35,1,1,365,1700
0,117,30,1,44,35
0,21,3,1,74,65
1,12,2,1,0,200
